"z","dest","src","probability","transition energy (in eV)"
61,13,19,"1.12333E-06","1.09590E+02"
61,14,15,"9.00334E-08","1.21710E+02"
61,14,16,"1.82061E-06","1.22240E+02"
61,14,19,"8.32034E-06","1.05130E+02"
62,1,3,"2.66251E-01","3.95234E+04"
62,1,4,"4.81921E-01","4.01185E+04"
62,1,6,"4.82941E-02","4.52886E+04"
62,1,7,"9.34372E-02","4.54130E+04"
62,1,8,"6.80781E-04","4.57314E+04"
62,1,9,"9.04282E-04","4.57314E+04"
62,1,11,"1.04730E-02","4.65986E+04"
62,1,12,"2.03310E-02","4.66259E+04"
62,1,13,"1.49470E-04","4.67346E+04"
62,1,14,"1.98030E-04","4.67395E+04"
62,1,18,"2.11390E-03","4.68462E+04"
62,1,19,"4.27591E-03","4.68500E+04"
62,2,3,"1.94711E-05","3.84100E+02"
62,2,4,"7.57615E-04","9.94400E+02"
62,2,6,"2.17351E-02","6.19619E+03"
62,2,7,"3.17062E-02","6.31636E+03"
62,2,8,"4.33753E-04","6.62869E+03"
62,2,9,"6.48764E-04","6.65560E+03"
62,2,11,"5.09003E-03","7.42487E+03"
62,2,12,"7.71405E-03","7.45224E+03"
62,2,13,"5.84004E-05","7.56090E+03"
62,2,14,"8.97756E-05","7.56578E+03"
62,2,18,"7.20135E-04","7.67251E+03"
62,2,19,"1.06361E-03","7.67628E+03"
62,3,4,"3.69428E-07","6.10300E+02"
62,3,5,"4.91137E-03","5.58555E+03"
62,3,7,"9.21354E-05","5.89160E+03"
62,3,8,"1.26459E-01","6.20407E+03"
62,3,10,"9.05884E-04","6.97543E+03"
62,3,12,"1.82499E-05","7.06814E+03"
62,3,13,"2.17149E-02","7.17680E+03"
62,3,15,"1.00679E-05","7.30883E+03"
62,3,17,"1.48559E-04","7.27046E+03"
62,3,19,"3.89638E-06","7.29218E+03"
62,4,5,"9.08094E-03","4.99043E+03"
62,4,6,"5.87386E-05","5.17460E+03"
62,4,7,"5.36936E-05","5.29880E+03"
62,4,8,"1.19329E-02","5.60905E+03"
62,4,9,"1.05569E-01","5.63597E+03"
62,4,10,"1.12269E-03","6.36513E+03"
62,4,11,"8.33774E-06","6.43047E+03"
62,4,12,"8.05344E-06","6.45784E+03"
62,4,13,"1.96849E-03","6.56650E+03"
62,4,14,"1.76049E-02","6.57138E+03"
62,4,15,"1.50069E-06","6.69853E+03"
62,4,16,"8.59424E-06","6.69915E+03"
62,4,17,"2.01869E-04","6.66016E+03"
62,4,18,"1.80079E-06","6.67811E+03"
62,4,19,"1.55729E-06","6.68188E+03"
62,5,6,"1.02090E-05","1.68200E+02"
62,5,7,"1.09270E-04","2.92400E+02"
62,5,11,"3.82760E-04","1.42267E+03"
62,5,12,"4.63431E-04","1.45004E+03"
62,5,18,"8.44635E-05","1.67031E+03"
62,5,19,"9.55501E-05","1.67408E+03"
62,6,8,"4.76616E-04","4.19000E+02"
62,6,10,"3.97059E-04","1.18913E+03"
62,6,13,"1.89628E-03","1.39050E+03"
62,6,17,"7.03660E-05","1.48416E+03"
62,7,8,"1.81716E-05","2.94800E+02"
62,7,9,"2.19940E-04","3.21900E+02"
62,7,10,"5.43516E-04","1.06493E+03"
62,7,13,"2.47485E-04","1.26630E+03"
62,7,14,"2.01118E-03","1.27118E+03"
62,7,17,"9.77374E-05","1.35996E+03"
62,8,11,"3.90345E-03","8.35470E+02"
62,8,12,"5.36461E-04","8.62840E+02"
62,8,15,"1.34573E-03","1.10353E+03"
62,8,18,"6.80961E-04","1.08311E+03"
62,8,19,"9.54735E-05","1.08688E+03"
62,9,12,"4.27581E-03","8.35740E+02"
62,9,15,"7.73872E-05","1.07643E+03"
62,9,16,"1.50260E-03","1.07705E+03"
62,9,19,"8.36453E-04","1.05978E+03"
62,10,11,"1.40372E-05","6.53400E+01"
62,10,12,"8.12061E-05","9.27100E+01"
62,10,18,"3.37239E-05","3.12980E+02"
62,10,19,"2.76328E-05","3.16750E+02"
62,11,13,"2.59488E-04","1.36030E+02"
62,11,17,"5.59150E-05","2.29690E+02"
62,12,13,"6.76441E-06","1.08660E+02"
62,12,14,"7.29771E-05","1.13540E+02"
62,12,17,"2.56080E-05","2.02320E+02"
62,13,15,"3.09591E-06","1.32030E+02"
62,13,18,"8.30866E-06","1.11610E+02"
62,13,19,"1.35430E-06","1.15380E+02"
62,14,15,"1.65880E-07","1.27150E+02"
62,14,16,"3.35750E-06","1.27770E+02"
62,14,19,"9.95360E-06","1.10500E+02"
63,1,3,"2.67330E-01","4.09023E+04"
63,1,4,"4.82130E-01","4.15426E+04"
63,1,6,"4.86630E-02","4.69040E+04"
63,1,7,"9.41490E-02","4.70384E+04"
63,1,8,"7.14180E-04","4.73583E+04"
63,1,9,"9.45020E-04","4.73894E+04"
63,1,11,"1.06020E-02","4.82779E+04"
63,1,12,"2.05690E-02","4.83077E+04"
63,1,13,"1.58080E-04","4.84202E+04"
63,1,14,"2.08550E-04","4.84256E+04"
63,1,18,"2.18980E-03","4.85374E+04"
63,1,19,"4.47120E-03","4.85414E+04"
63,2,3,"1.93261E-05","3.93300E+02"
63,2,4,"8.25292E-04","1.04930E+03"
63,2,6,"2.27671E-02","6.43781E+03"
63,2,7,"3.28561E-02","6.57157E+03"
63,2,8,"4.69841E-04","6.88981E+03"
63,2,9,"7.02982E-04","6.91915E+03"
63,2,11,"5.35512E-03","7.72805E+03"
63,2,12,"8.03462E-03","7.75780E+03"
63,2,13,"6.34252E-05","7.87034E+03"
63,2,14,"9.76163E-05","7.87566E+03"
63,2,18,"7.49482E-04","7.98749E+03"
63,2,19,"1.09390E-03","7.99154E+03"
63,3,4,"4.49028E-07","6.56000E+02"
63,3,5,"5.04328E-03","5.81667E+03"
63,3,7,"9.77456E-05","6.13770E+03"
63,3,8,"1.34449E-01","6.45572E+03"
63,3,10,"9.54556E-04","7.26710E+03"
63,3,12,"2.02149E-05","7.36450E+03"
63,3,13,"2.32319E-02","7.47704E+03"
63,3,15,"1.38669E-05","7.61503E+03"
63,3,17,"1.59169E-04","7.57559E+03"
63,3,19,"4.45118E-06","7.59824E+03"
63,4,5,"9.31463E-03","5.17715E+03"
63,4,6,"6.17092E-05","5.36320E+03"
63,4,7,"5.64192E-05","5.49860E+03"
63,4,8,"1.26100E-02","5.81661E+03"
63,4,9,"1.11530E-01","5.84646E+03"
63,4,10,"1.19770E-03","6.61110E+03"
63,4,11,"9.15923E-06","6.67875E+03"
63,4,12,"8.85513E-06","6.70850E+03"
63,4,13,"2.09041E-03","6.82104E+03"
63,4,14,"1.86861E-02","6.82636E+03"
63,4,15,"2.02191E-06","6.95903E+03"
63,4,16,"1.15640E-05","6.95972E+03"
63,4,17,"2.18121E-04","6.91959E+03"
63,4,18,"2.04401E-06","6.93819E+03"
63,4,19,"1.76171E-06","6.94224E+03"
63,5,6,"1.01554E-05","1.72900E+02"
63,5,7,"1.15748E-04","3.07300E+02"
63,5,11,"4.15297E-04","1.48685E+03"
63,5,12,"4.94167E-04","1.51660E+03"
63,5,18,"9.37866E-05","1.74629E+03"
63,5,19,"1.03809E-04","1.75034E+03"
63,6,8,"4.88161E-04","4.36800E+02"
63,6,10,"4.09941E-04","1.24630E+03"
63,6,13,"1.98570E-03","1.45624E+03"
63,6,17,"7.32241E-05","1.55479E+03"
63,7,8,"1.79421E-05","3.02400E+02"
63,7,9,"2.20428E-04","3.31800E+02"
63,7,10,"5.72596E-04","1.11190E+03"
63,7,13,"2.63278E-04","1.32184E+03"
63,7,14,"2.13420E-03","1.32716E+03"
63,7,17,"1.03231E-04","1.42039E+03"
63,8,11,"3.96122E-03","8.77150E+02"
63,8,12,"5.31961E-04","9.06900E+02"
63,8,15,"2.00222E-03","1.15743E+03"
63,8,18,"7.04201E-04","1.13659E+03"
63,8,19,"9.66963E-05","1.14064E+03"
63,9,12,"4.25772E-03","8.77500E+02"
63,9,15,"1.17240E-04","1.12803E+03"
63,9,16,"2.27321E-03","1.12872E+03"
63,9,19,"8.82164E-04","1.11124E+03"
63,10,11,"1.45883E-05","6.76500E+01"
63,10,12,"8.87784E-05","9.74000E+01"
63,10,18,"3.74187E-05","3.27090E+02"
63,10,19,"2.97116E-05","3.31140E+02"
63,11,13,"2.86511E-04","1.42290E+02"
63,11,17,"6.30528E-05","2.40840E+02"
63,12,13,"7.49954E-06","1.12540E+02"
63,12,14,"8.05574E-05","1.17860E+02"
63,12,17,"3.00042E-05","2.11090E+02"
63,13,15,"5.35870E-06","1.37990E+02"
63,13,18,"9.62489E-06","1.17150E+02"
63,13,19,"1.55605E-06","1.21200E+02"
63,14,15,"2.86760E-07","1.32670E+02"
63,14,16,"5.81030E-06","1.33360E+02"
63,14,19,"1.12920E-05","1.15880E+02"
64,1,3,"2.68220E-01","4.23093E+04"
64,1,4,"4.82240E-01","4.29967E+04"
64,1,6,"4.90060E-02","4.85558E+04"
64,1,7,"9.47869E-02","4.86969E+04"
64,1,8,"7.47609E-04","4.90533E+04"
64,1,9,"9.84989E-04","4.90533E+04"
64,1,11,"1.07690E-02","4.99917E+04"
64,1,12,"2.09040E-02","5.00241E+04"
64,1,13,"1.68470E-04","5.01408E+04"
64,1,14,"2.21410E-04","5.01467E+04"
64,1,18,"2.26800E-03","5.02682E+04"
64,1,19,"4.67370E-03","5.02728E+04"
64,2,3,"1.92809E-05","4.02800E+02"
64,2,4,"9.04024E-04","1.10710E+03"
64,2,6,"2.39379E-02","6.68730E+03"
64,2,7,"3.41518E-02","6.83100E+03"
64,2,8,"5.10657E-04","7.16040E+03"
64,2,9,"7.64065E-04","7.19160E+03"
64,2,11,"5.67896E-03","8.03850E+03"
64,2,12,"8.44465E-03","8.07094E+03"
64,2,13,"6.97826E-05","8.18764E+03"
64,2,14,"1.07569E-04","8.19350E+03"
64,2,18,"7.84435E-04","8.31497E+03"
64,2,19,"1.13049E-03","8.31962E+03"
64,3,4,"5.42864E-07","7.04300E+02"
64,3,5,"5.18024E-03","6.04969E+03"
64,3,7,"1.04641E-04","6.38600E+03"
64,3,8,"1.42311E-01","6.71340E+03"
64,3,10,"1.00571E-03","7.56561E+03"
64,3,12,"2.24122E-05","7.66814E+03"
64,3,13,"2.49912E-02","7.78484E+03"
64,3,15,"1.85561E-05","7.92997E+03"
64,3,17,"1.70461E-04","7.89234E+03"
64,3,19,"4.97924E-06","7.91682E+03"
64,4,5,"9.55798E-03","5.36209E+03"
64,4,6,"6.48298E-05","5.55370E+03"
64,4,7,"5.92819E-05","5.69830E+03"
64,4,8,"1.32890E-02","6.02499E+03"
64,4,9,"1.17530E-01","6.05737E+03"
64,4,10,"1.27740E-03","6.86131E+03"
64,4,11,"1.00730E-05","6.93140E+03"
64,4,12,"9.75548E-06","6.96384E+03"
64,4,13,"2.23329E-03","7.08054E+03"
64,4,14,"1.99820E-02","7.08640E+03"
64,4,15,"2.66279E-06","7.22567E+03"
64,4,16,"1.53040E-05","7.22650E+03"
64,4,17,"2.35569E-04","7.18804E+03"
64,4,18,"2.28459E-06","7.20787E+03"
64,4,19,"1.96740E-06","7.21252E+03"
64,5,6,"9.96770E-06","1.77700E+02"
64,5,7,"1.21580E-04","3.22800E+02"
64,5,11,"4.40280E-04","1.55330E+03"
64,5,12,"5.15330E-04","1.58574E+03"
64,5,18,"1.00880E-04","1.82977E+03"
64,5,19,"1.10870E-04","1.83442E+03"
64,6,8,"5.01653E-04","4.55300E+02"
64,6,10,"4.24901E-04","1.30551E+03"
64,6,13,"2.09834E-03","1.52474E+03"
64,6,17,"7.72181E-05","1.63224E+03"
64,7,8,"1.76578E-05","3.10200E+02"
64,7,9,"2.20475E-04","3.42000E+02"
64,7,10,"6.01821E-04","1.16041E+03"
64,7,13,"2.81120E-04","1.37964E+03"
64,7,14,"2.27510E-03","1.38550E+03"
64,7,17,"1.10040E-04","1.48714E+03"
64,8,11,"3.93894E-03","9.20300E+02"
64,8,12,"5.11724E-04","9.52740E+02"
64,8,15,"2.83965E-03","1.21457E+03"
64,8,18,"7.13394E-04","1.19677E+03"
64,8,19,"9.53542E-05","1.20142E+03"
64,9,12,"4.12453E-03","9.20940E+02"
64,9,15,"1.68071E-04","1.18277E+03"
64,9,16,"3.25482E-03","1.18360E+03"
64,9,19,"8.87426E-04","1.16962E+03"
64,10,11,"1.51836E-05","7.00900E+01"
64,10,12,"9.66993E-05","1.02530E+02"
64,10,18,"4.18163E-05","3.46560E+02"
64,10,19,"3.21927E-05","3.51210E+02"
64,11,13,"3.18900E-04","1.49140E+02"
64,11,17,"7.16307E-05","2.56640E+02"
64,12,13,"8.20865E-06","1.16700E+02"
64,12,14,"8.89425E-05","1.22560E+02"
64,12,17,"3.46188E-05","2.24200E+02"
64,13,15,"8.86250E-06","1.45130E+02"
64,13,18,"1.08241E-05","1.27330E+02"
64,13,19,"1.73556E-06","1.31980E+02"
64,14,15,"4.62684E-07","1.39270E+02"
64,14,16,"9.38668E-06","1.40100E+02"
64,14,19,"1.21911E-05","1.26120E+02"
65,1,3,"2.69190E-01","4.37446E+04"
65,1,4,"4.82480E-01","4.44828E+04"
65,1,6,"4.93490E-02","5.02298E+04"
65,1,7,"9.54509E-02","5.03829E+04"
65,1,8,"7.82680E-04","5.07227E+04"
65,1,9,"1.02710E-03","5.07578E+04"
65,1,11,"1.08290E-02","5.17440E+04"
65,1,12,"2.09880E-02","5.17790E+04"
65,1,13,"1.75640E-04","5.18994E+04"
65,1,14,"2.29690E-04","5.19057E+04"
65,1,18,"2.32380E-03","5.20278E+04"
65,1,19,"4.80430E-03","5.20324E+04"
65,2,3,"1.92190E-05","4.12200E+02"
65,2,4,"9.90679E-04","1.16780E+03"
65,2,6,"2.51770E-02","6.94030E+03"
65,2,7,"3.55210E-02","7.09610E+03"
65,2,8,"5.55120E-04","7.43610E+03"
65,2,9,"8.30699E-04","7.46650E+03"
65,2,11,"5.96490E-03","8.35710E+03"
65,2,12,"8.76939E-03","8.39206E+03"
65,2,13,"7.52289E-05","8.51251E+03"
65,2,14,"1.16020E-04","8.51881E+03"
65,2,18,"8.17579E-04","8.64086E+03"
65,2,19,"1.16360E-03","8.64551E+03"
65,3,4,"6.58278E-07","7.55600E+02"
65,3,5,"5.30998E-03","6.28395E+03"
65,3,7,"1.11840E-04","6.64350E+03"
65,3,8,"1.51420E-01","6.97780E+03"
65,3,10,"1.05700E-03","7.87251E+03"
65,3,12,"2.46599E-05","7.97986E+03"
65,3,13,"2.64439E-02","8.10031E+03"
65,3,15,"2.40519E-05","8.25051E+03"
65,3,17,"1.82079E-04","8.20873E+03"
65,3,19,"5.55118E-06","8.23331E+03"
65,4,5,"9.82757E-03","5.54681E+03"
65,4,6,"6.79308E-05","5.75010E+03"
65,4,7,"6.21268E-05","5.90620E+03"
65,4,8,"1.40340E-02","6.23810E+03"
65,4,9,"1.24080E-01","6.27282E+03"
65,4,10,"1.35840E-03","7.11691E+03"
65,4,11,"1.09840E-05","7.18930E+03"
65,4,12,"1.06350E-05","7.22426E+03"
65,4,13,"2.34109E-03","7.34471E+03"
65,4,14,"2.09389E-02","7.35101E+03"
65,4,15,"3.43259E-06","7.49491E+03"
65,4,16,"1.96549E-05","7.49577E+03"
65,4,17,"2.53639E-04","7.45313E+03"
65,4,18,"2.52739E-06","7.47306E+03"
65,4,19,"2.16629E-06","7.47771E+03"
65,5,6,"9.87481E-06","1.82400E+02"
65,5,7,"1.28752E-04","3.39000E+02"
65,5,11,"4.78639E-04","1.61980E+03"
65,5,12,"5.49127E-04","1.65476E+03"
65,5,18,"1.09361E-04","1.90356E+03"
65,5,19,"1.18181E-04","1.90821E+03"
65,6,8,"5.20470E-04","4.74400E+02"
65,6,10,"4.41000E-04","1.36501E+03"
65,6,13,"2.18450E-03","1.59281E+03"
65,6,17,"7.98119E-05","1.70123E+03"
65,7,8,"1.75361E-05","3.17800E+02"
65,7,9,"2.22551E-04","3.52200E+02"
65,7,10,"6.34424E-04","1.20841E+03"
65,7,13,"2.96382E-04","1.43621E+03"
65,7,14,"2.39092E-03","1.44251E+03"
65,7,17,"1.14811E-04","1.54463E+03"
65,8,11,"3.76941E-03","9.63000E+02"
65,8,12,"4.77932E-04","9.97960E+02"
65,8,15,"3.87801E-03","1.26861E+03"
65,8,18,"6.98033E-04","1.24676E+03"
65,8,19,"9.12113E-05","1.25141E+03"
65,9,12,"3.85130E-03","9.63560E+02"
65,9,15,"2.30100E-04","1.23421E+03"
65,9,16,"4.45220E-03","1.23507E+03"
65,9,19,"8.73370E-04","1.21701E+03"
65,10,11,"1.56452E-05","7.23900E+01"
65,10,12,"1.04617E-04","1.07350E+02"
65,10,18,"4.64065E-05","3.56150E+02"
65,10,19,"3.46545E-05","3.60800E+02"
65,11,13,"3.44685E-04","1.55410E+02"
65,11,17,"7.74741E-05","2.63830E+02"
65,12,13,"8.87578E-06","1.20450E+02"
65,12,14,"9.74247E-05","1.26750E+02"
65,12,17,"3.95999E-05","2.28870E+02"
65,13,15,"1.32339E-05","1.50200E+02"
65,13,18,"1.14742E-05","1.28350E+02"
65,13,19,"1.81928E-06","1.33000E+02"
65,14,15,"6.89955E-07","1.43900E+02"
65,14,16,"1.40209E-05","1.44760E+02"
65,14,19,"1.27859E-05","1.26700E+02"
66,1,3,"2.70040E-01","4.52083E+04"
66,1,4,"4.82590E-01","4.59989E+04"
66,1,6,"4.96700E-02","5.19581E+04"
66,1,7,"9.60170E-02","5.21197E+04"
66,1,8,"8.17830E-04","5.24948E+04"
66,1,9,"1.06890E-03","5.24948E+04"
66,1,11,"1.09330E-02","5.35316E+04"
66,1,12,"2.11790E-02","5.35694E+04"
66,1,13,"1.84630E-04","5.36939E+04"
66,1,14,"2.40370E-04","5.37008E+04"
66,1,18,"2.38080E-03","5.38279E+04"
66,1,19,"4.93810E-03","5.38329E+04"
66,2,3,"1.90198E-05","4.21800E+02"
66,2,4,"1.07709E-03","1.23150E+03"
66,2,6,"2.62327E-02","7.20396E+03"
66,2,7,"3.65676E-02","7.37020E+03"
66,2,8,"5.97223E-04","7.71279E+03"
66,2,9,"8.93960E-04","7.74957E+03"
66,2,11,"6.23213E-03","8.68312E+03"
66,2,12,"9.06690E-03","8.72094E+03"
66,2,13,"8.10551E-05","8.84543E+03"
66,2,14,"1.25169E-04","8.85226E+03"
66,2,18,"8.45670E-04","8.97944E+03"
66,2,19,"1.18769E-03","8.98441E+03"
66,3,4,"7.95775E-07","8.09700E+02"
66,3,5,"5.44567E-03","6.53422E+03"
66,3,7,"1.19509E-04","6.90561E+03"
66,3,8,"1.60749E-01","7.24780E+03"
66,3,10,"1.11119E-03","8.18650E+03"
66,3,12,"2.72118E-05","8.29914E+03"
66,3,13,"2.81968E-02","8.42363E+03"
66,3,15,"3.04788E-05","8.58008E+03"
66,3,17,"1.94439E-04","8.53703E+03"
66,3,19,"6.10736E-06","8.56261E+03"
66,4,5,"1.01080E-02","5.74305E+03"
66,4,6,"7.11822E-05","5.94830E+03"
66,4,7,"6.51122E-05","6.11480E+03"
66,4,8,"1.47800E-02","6.45772E+03"
66,4,9,"1.30640E-01","6.49527E+03"
66,4,10,"1.44450E-03","7.37680E+03"
66,4,11,"1.19880E-05","7.45162E+03"
66,4,12,"1.16170E-05","7.48944E+03"
66,4,13,"2.47241E-03","7.61393E+03"
66,4,14,"2.21091E-02","7.62076E+03"
66,4,15,"4.32911E-06","7.77038E+03"
66,4,16,"2.45611E-05","7.77134E+03"
66,4,17,"2.72991E-04","7.72733E+03"
66,4,18,"2.78571E-06","7.74794E+03"
66,4,19,"2.36511E-06","7.75291E+03"
66,5,6,"9.99615E-06","1.87300E+02"
66,5,7,"1.39204E-04","3.56100E+02"
66,5,11,"5.26512E-04","1.68882E+03"
66,5,12,"5.92620E-04","1.72664E+03"
66,5,18,"1.20981E-04","1.98514E+03"
66,5,19,"1.26889E-04","1.99011E+03"
66,6,8,"5.36645E-04","4.94300E+02"
66,6,10,"4.55005E-04","1.42670E+03"
66,6,13,"2.27572E-03","1.66383E+03"
66,6,17,"8.28598E-05","1.77723E+03"
66,7,8,"1.74839E-05","3.25500E+02"
66,7,9,"2.25709E-04","3.62600E+02"
66,7,10,"6.72077E-04","1.25790E+03"
66,7,13,"3.16009E-04","1.49503E+03"
66,7,14,"2.54019E-03","1.50186E+03"
66,7,17,"1.21689E-04","1.60843E+03"
66,8,11,"3.54520E-03","1.00722E+03"
66,8,12,"4.38450E-04","1.04504E+03"
66,8,15,"5.07360E-03","1.32598E+03"
66,8,18,"6.71020E-04","1.30354E+03"
66,8,19,"8.44380E-05","1.30851E+03"
66,9,12,"3.50122E-03","1.00794E+03"
66,9,15,"3.00822E-04","1.28888E+03"
66,9,16,"5.81703E-03","1.28984E+03"
66,9,19,"8.29015E-04","1.27141E+03"
66,10,11,"1.62052E-05","7.48200E+01"
66,10,12,"1.13697E-04","1.12640E+02"
66,10,18,"5.17155E-05","3.71140E+02"
66,10,19,"3.74802E-05","3.76110E+02"
66,11,13,"3.75917E-04","1.62310E+02"
66,11,17,"8.51767E-05","2.75710E+02"
66,12,13,"9.70730E-06","1.24490E+02"
66,12,14,"1.06167E-04","1.31320E+02"
66,12,17,"4.54658E-05","2.37890E+02"
66,13,15,"1.88926E-05","1.56450E+02"
66,13,18,"1.20820E-05","1.34010E+02"
66,13,19,"1.89460E-06","1.38980E+02"
66,14,15,"9.73283E-07","1.49620E+02"
66,14,16,"1.98161E-05","1.50580E+02"
66,14,19,"1.30390E-05","1.32150E+02"
67,1,3,"2.70679E-01","4.67000E+04"
67,1,4,"4.82087E-01","4.75471E+04"
67,1,6,"4.99337E-02","5.37113E+04"
67,1,7,"9.65175E-02","5.38771E+04"
67,1,8,"8.52835E-04","5.42470E+04"
67,1,9,"1.11029E-03","5.42470E+04"
67,1,11,"1.10229E-02","5.53559E+04"
67,1,12,"2.13439E-02","5.53968E+04"
67,1,13,"1.93629E-04","5.55254E+04"
67,1,14,"2.50919E-04","5.55328E+04"
67,1,18,"2.43829E-03","5.56651E+04"
67,1,19,"5.07127E-03","5.56704E+04"
67,2,3,"1.90050E-05","4.31500E+02"
67,2,4,"1.18290E-03","1.29850E+03"
67,2,6,"2.75780E-02","7.47110E+03"
67,2,7,"3.79780E-02","7.65180E+03"
67,2,8,"6.48109E-04","8.00408E+03"
67,2,9,"9.70149E-04","8.04461E+03"
67,2,11,"6.57069E-03","9.01715E+03"
67,2,12,"9.45579E-03","9.05800E+03"
67,2,13,"8.80929E-05","9.18657E+03"
67,2,14,"1.36210E-04","9.19397E+03"
67,2,18,"8.82609E-04","9.32631E+03"
67,2,19,"1.22250E-03","9.33162E+03"
67,3,4,"9.56968E-07","8.67000E+02"
67,3,5,"5.58209E-03","6.78694E+03"
67,3,7,"1.27570E-04","7.17650E+03"
67,3,8,"1.70000E-01","7.52567E+03"
67,3,10,"1.16700E-03","8.50835E+03"
67,3,12,"2.98989E-05","8.62650E+03"
67,3,13,"2.99479E-02","8.75507E+03"
67,3,15,"3.80809E-05","8.91790E+03"
67,3,17,"2.07420E-04","8.87351E+03"
67,3,19,"6.66899E-06","8.90012E+03"
67,4,5,"1.03919E-02","5.93996E+03"
67,4,6,"7.46295E-05","6.14940E+03"
67,4,7,"6.81875E-05","6.33000E+03"
67,4,8,"1.55479E-02","6.67848E+03"
67,4,9,"1.37399E-01","6.71968E+03"
67,4,10,"1.53739E-03","7.64135E+03"
67,4,11,"1.30609E-05","7.71865E+03"
67,4,12,"1.26679E-05","7.75950E+03"
67,4,13,"2.60558E-03","7.88807E+03"
67,4,14,"2.33078E-02","7.89547E+03"
67,4,15,"5.37266E-06","8.05090E+03"
67,4,16,"3.05558E-05","8.05197E+03"
67,4,17,"2.93478E-04","8.00651E+03"
67,4,18,"2.99558E-06","8.02781E+03"
67,4,19,"2.57848E-06","8.03312E+03"
67,5,6,"9.81223E-06","1.92100E+02"
67,5,7,"1.46277E-04","3.74000E+02"
67,5,11,"5.60982E-04","1.75945E+03"
67,5,12,"6.19085E-04","1.80030E+03"
67,5,18,"1.28638E-04","2.06861E+03"
67,5,19,"1.31922E-04","2.07392E+03"
67,6,8,"5.60644E-04","5.15200E+02"
67,6,10,"4.74877E-04","1.49005E+03"
67,6,13,"2.39469E-03","1.73677E+03"
67,6,17,"8.69575E-05","1.85521E+03"
67,7,8,"1.74501E-05","3.33300E+02"
67,7,9,"2.28972E-04","3.73200E+02"
67,7,10,"7.11846E-04","1.30815E+03"
67,7,13,"3.36263E-04","1.55487E+03"
67,7,14,"2.69572E-03","1.56227E+03"
67,7,17,"1.28871E-04","1.67331E+03"
67,8,11,"3.27622E-03","1.05215E+03"
67,8,12,"3.93353E-04","1.09300E+03"
67,8,15,"6.39904E-03","1.38440E+03"
67,8,18,"6.39924E-04","1.36131E+03"
67,8,19,"7.74585E-05","1.36662E+03"
67,9,12,"3.15808E-03","1.05310E+03"
67,9,15,"3.75518E-04","1.34450E+03"
67,9,16,"7.25947E-03","1.34557E+03"
67,9,19,"7.63806E-04","1.32672E+03"
67,10,11,"1.66499E-05","7.73000E+01"
67,10,12,"1.22481E-04","1.18150E+02"
67,10,18,"5.71069E-05","3.86460E+02"
67,10,19,"4.01827E-05","3.91770E+02"
67,11,13,"4.07046E-04","1.69420E+02"
67,11,17,"9.30760E-05","2.87860E+02"
67,12,13,"1.04984E-05","1.28570E+02"
67,12,14,"1.15233E-04","1.35970E+02"
67,12,17,"5.13651E-05","2.47010E+02"
67,13,15,"2.57228E-05","1.62830E+02"
67,13,18,"1.26004E-05","1.39740E+02"
67,13,19,"1.95459E-06","1.45050E+02"
67,14,15,"1.30481E-06","1.55430E+02"
67,14,16,"2.66232E-05","1.56500E+02"
67,14,19,"1.31741E-05","1.37650E+02"
68,1,3,"2.71691E-01","4.82216E+04"
68,1,4,"4.82122E-01","4.91272E+04"
68,1,6,"5.02172E-02","5.54797E+04"
68,1,7,"9.70585E-02","5.56735E+04"
68,1,8,"8.89314E-04","5.60400E+04"
68,1,9,"1.15261E-03","5.60400E+04"
68,1,11,"1.11171E-02","5.72170E+04"
68,1,12,"2.15141E-02","5.72610E+04"
68,1,13,"2.02941E-04","5.73938E+04"
68,1,14,"2.61801E-04","5.74017E+04"
68,1,18,"2.47651E-03","5.75393E+04"
68,1,19,"5.13622E-03","5.75449E+04"
68,2,3,"1.89200E-05","4.41400E+02"
68,2,4,"1.29540E-03","1.36880E+03"
68,2,6,"2.88470E-02","7.74475E+03"
68,2,7,"3.92470E-02","7.93901E+03"
68,2,8,"6.99840E-04","8.29810E+03"
68,2,9,"1.04760E-03","8.34066E+03"
68,2,11,"6.89370E-03","9.35916E+03"
68,2,12,"9.80791E-03","9.40323E+03"
68,2,13,"9.52451E-05","9.53595E+03"
68,2,14,"1.47450E-04","9.54394E+03"
68,2,18,"9.16851E-04","9.68147E+03"
68,2,19,"1.25270E-03","9.68714E+03"
68,3,4,"1.14740E-06","9.27400E+02"
68,3,5,"5.71951E-03","7.04517E+03"
68,3,7,"1.36920E-04","7.46131E+03"
68,3,8,"1.79620E-01","7.81019E+03"
68,3,10,"1.22460E-03","8.83795E+03"
68,3,12,"3.27541E-05","8.96183E+03"
68,3,13,"3.17611E-02","9.09455E+03"
68,3,15,"4.62231E-05","9.26386E+03"
68,3,17,"2.20510E-04","9.21807E+03"
68,3,19,"7.27231E-06","9.24574E+03"
68,4,5,"1.06781E-02","6.13886E+03"
68,4,6,"7.87365E-05","6.35360E+03"
68,4,7,"7.15654E-05","6.54760E+03"
68,4,8,"1.63411E-02","6.90450E+03"
68,4,9,"1.44331E-01","6.94791E+03"
68,4,10,"1.63601E-03","7.91055E+03"
68,4,11,"1.42001E-05","7.99036E+03"
68,4,12,"1.37901E-05","8.03443E+03"
68,4,13,"2.74402E-03","8.16715E+03"
68,4,14,"2.45452E-02","8.17514E+03"
