E(ev)->, Z(nm)|	50	Error	150	Error	250	Error	350	Error	450	Error	550	Error	650	Error	750	Error	850	Error	950	Error	1050	Error	1150	Error	1250	Error	1350	Error	1450	Error	1550	Error	1650	Error	1750	Error	1850	Error	1950	Error	2050	Error	2150	Error	2250	Error	2350	Error	2450	Error	2550	Error	2650	Error	2750	Error	2850	Error	2950	Error	3050	Error	3150	Error	3250	Error	3350	Error	3450	Error	3550	Error	3650	Error	3750	Error	3850	Error	3950	Error	4050	Error	4150	Error	4250	Error	4350	Error	4450	Error	4550	Error	4650	Error	4750	Error	4850	Error	4950	Error	5050	Error	5150	Error	5250	Error	5350	Error	5450	Error	5550	Error	5650	Error	5750	Error	5850	Error	5950	Error	6050	Error	6150	Error	6250	Error	6350	Error	6450	Error	6550	Error	6650	Error	6750	Error	6850	Error	6950	Error	7050	Error	7150	Error	7250	Error	7350	Error	7450	Error	7550	Error	7650	Error	7750	Error	7850	Error	7950	Error	8050	Error	8150	Error	8250	Error	8350	Error	8450	Error	8550	Error	8650	Error	8750	Error	8850	Error	8950	Error	9050	Error	9150	Error	9250	Error	9350	Error	9450	Error	9550	Error	9650	Error	9750	Error	9850	Error	9950	Error	
-498.423	0.471948	0.0316182	0.000155462	0.000132833	0.00290174	0.00163945	0.0457995	0.00596042	0.231423	0.018136	0.536487	0.0363677	0.854905	0.0553764	1.10468	0.0700951	1.29659	0.0818012	1.43583	0.0910457	1.52833	0.0966386	1.59058	0.100032	1.64175	0.103187	1.68092	0.106229	1.71186	0.108426	1.73597	0.110854	0.819047	0.054771	0.904174	0.059333	0.958354	0.0617292	1.00429	0.0638197	1.05207	0.0666659	1.08634	0.068107	1.11768	0.0691096	1.15264	0.0711106	1.1891	0.07324	1.19302	0.0729332	1.2151	0.0741777	1.22769	0.0743052	1.23519	0.0744366	1.25703	0.07602	1.24606	0.0754527	1.25341	0.0758488	1.26558	0.0767512	1.25956	0.0768931	1.2495	0.0765089	1.24781	0.0774288	1.24056	0.0772822	1.21616	0.0763425	1.23494	0.0790607	1.25262	0.0805118	1.24757	0.0790623	1.24272	0.078183	1.2206	0.0774466	1.2183	0.0766841	1.21124	0.0782898	1.20737	0.0787527	1.20801	0.0796372	1.2128	0.0807091	1.1815	0.0791355	1.16803	0.0791353	1.14645	0.0771489	1.1072	0.0727137	1.07109	0.0717738	1.06529	0.0715116	1.04435	0.0692227	1.01031	0.0665492	0.989959	0.0657644	0.968271	0.0642631	0.940902	0.0602064	0.926171	0.0604139	0.921432	0.0596066	0.925031	0.0613557	0.844285	0.056405	0.833408	0.054474	0.776984	0.0494102	0.743456	0.0470193	0.74646	0.0489995	0.713828	0.0465661	0.659979	0.0434558	0.653558	0.0449401	0.617771	0.041651	0.595366	0.0419952	0.572049	0.0406095	0.553483	0.0398977	0.518982	0.0393603	0.447886	0.0348221	0.458057	0.0349989	0.425335	0.0342972	0.336441	0.0288275	0.268648	0.0232229	0.219841	0.0200744	0.149446	0.0171978	0.136258	0.016035	0.100979	0.0138126	0.0516167	0.00956591	0.0289668	0.00738886	0.0128017	0.00435023	0.00179643	0.00110284	7.50778e-05	7.50402e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
-485.132	0.521121	0.0341491	7.25096e-05	6.99544e-05	0.000927555	0.000408581	0.0440005	0.00342223	0.246572	0.0162788	0.5785	0.0361306	0.930364	0.0578919	1.2121	0.0759896	1.41372	0.0882731	1.55592	0.0964112	1.64979	0.101528	1.73092	0.10674	1.76554	0.107623	1.78601	0.108035	1.81785	0.110419	1.82939	0.110524	0.860396	0.052747	0.953587	0.0582537	1.01972	0.0612219	1.09363	0.0656973	1.15849	0.0694012	1.21119	0.0726857	1.25069	0.0753486	1.30131	0.0789509	1.34126	0.0820189	1.33157	0.0802583	1.3566	0.0817593	1.37421	0.0819588	1.37058	0.0817643	1.39274	0.0845932	1.38111	0.0829559	1.38335	0.0835303	1.40256	0.0843226	1.39839	0.0837061	1.38768	0.082516	1.37772	0.082275	1.38318	0.0823416	1.36313	0.0809591	1.34199	0.0798469	1.35433	0.0817298	1.32983	0.0799463	1.33968	0.0816988	1.33656	0.0825467	1.33877	0.0817578	1.34435	0.0814157	1.32232	0.0789243	1.29512	0.0767083	1.30021	0.0791207	1.25242	0.0754237	1.24669	0.0745426	1.25097	0.074274	1.22227	0.0719879	1.19299	0.0706824	1.17396	0.0689982	1.11664	0.0668351	1.07849	0.0643373	1.0468	0.0619074	1.02644	0.0612969	1.02626	0.0614905	1.01419	0.0620527	1.00733	0.0628159	0.999297	0.0637267	0.903092	0.0560344	0.87776	0.0537283	0.881284	0.0534053	0.845664	0.0524111	0.815338	0.0508295	0.766758	0.047104	0.72424	0.0453835	0.707691	0.0458225	0.686103	0.0431219	0.634376	0.0399216	0.595775	0.0379476	0.568614	0.0406321	0.576712	0.0414583	0.542617	0.0415483	0.538608	0.0404213	0.486426	0.0371802	0.384283	0.0316155	0.332455	0.0276878	0.289115	0.0248578	0.235793	0.0232349	0.214092	0.0222403	0.167898	0.0189259	0.0752108	0.0114267	0.0458859	0.00808858	0.0166011	0.0049251	0.00372685	0.00158849	0.0026654	0.00170488	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
-471.84	0.547635	0.0345618	0.000143889	0.000103185	0.00155679	0.000873805	0.0494655	0.00337617	0.25976	0.01564	0.600538	0.0357534	0.945479	0.0558469	1.21882	0.072134	1.43082	0.085577	1.57052	0.0930305	1.67035	0.0986017	1.74465	0.103277	1.7905	0.105871	1.81351	0.106545	1.82836	0.107504	1.84262	0.108472	0.887977	0.0525758	0.985832	0.0591166	1.05514	0.0619531	1.13338	0.0666834	1.19905	0.0700084	1.25819	0.0733416	1.32367	0.0784416	1.37174	0.0819458	1.41066	0.084046	1.43394	0.0844721	1.46328	0.0867342	1.46675	0.0872862	1.46384	0.0876483	1.47476	0.089838	1.44882	0.0869563	1.45469	0.0868787	1.47129	0.086134	1.45367	0.0852994	1.45451	0.0859396	1.44463	0.0868944	1.45133	0.0880957	1.45258	0.0880245	1.45351	0.087368	1.47006	0.0889717	1.44027	0.0862316	1.43947	0.0878536	1.41677	0.0894092	1.41068	0.0898502	1.41331	0.0908065	1.38376	0.0882907	1.36559	0.0870725	1.35055	0.0859827	1.31198	0.0832812	1.28167	0.0794971	1.26091	0.0780611	1.23963	0.0779152	1.19926	0.0749924	1.1771	0.0721582	1.1338	0.069827	1.08259	0.0670888	1.06251	0.0653873	1.02509	0.0638909	1.01993	0.063302	1.00499	0.0611037	1.00722	0.0612472	0.997074	0.0608452	0.92664	0.0568655	0.89643	0.0547172	0.86263	0.052308	0.827753	0.0508631	0.793793	0.0493344	0.791914	0.0485963	0.731536	0.0446981	0.729396	0.0464185	0.694613	0.0449494	0.693971	0.0455968	0.662646	0.0446796	0.659044	0.0461907	0.632094	0.0454512	0.573996	0.0412814	0.574569	0.0423847	0.584962	0.0453547	0.477816	0.0381706	0.383223	0.0293475	0.344279	0.0268289	0.291044	0.0262544	0.267568	0.0250814	0.217165	0.0217701	0.0860675	0.0112195	0.0622318	0.00944878	0.0309064	0.00609098	0.00258316	0.00092484	0.0014809	0.00116526	0.000681017	0.000655465	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
-458.549	0.588974	0.0378477	1.42521e-05	1.42275e-05	0.000863844	0.000289725	0.0561945	0.00400022	0.285279	0.0180638	0.639993	0.0388866	0.994382	0.0598617	1.2711	0.076144	1.47833	0.089055	1.62713	0.0981933	1.72933	0.104271	1.79253	0.106912	1.85139	0.110464	1.87794	0.1121	1.90661	0.114597	1.93324	0.117739	0.952332	0.0587157	1.05883	0.0654944	1.12792	0.0684081	1.20323	0.0728326	1.26655	0.0762776	1.33115	0.0797404	1.38328	0.0824697	1.41177	0.083353	1.44135	0.0842445	1.41876	0.0817827	1.42869	0.0819432	1.43101	0.0827634	1.44469	0.084572	1.45202	0.0849295	1.43575	0.084234	1.45127	0.0860272	1.46799	0.0870022	1.46247	0.0860837	1.46401	0.0859037	1.47373	0.0858099	1.47554	0.0865821	1.4446	0.0840566	1.42679	0.0829068	1.43201	0.0822607	1.41796	0.0826177	1.42432	0.0841136	1.40387	0.0831277	1.3812	0.0820135	1.36367	0.0812144	1.34836	0.0811433	1.35208	0.0819893	1.3465	0.0802283	1.30149	0.0757278	1.28408	0.0745123	1.25003	0.0722532	1.2205	0.0712139	1.17916	0.0688359	1.17982	0.0693671	1.16365	0.0675	1.12662	0.0646104	1.09416	0.0628643	1.07986	0.061788	1.07154	0.0609674	1.05989	0.0599877	1.05534	0.0607048	1.05276	0.0607872	0.955193	0.054383	0.934166	0.0545909	0.903146	0.0533201	0.859431	0.0485716	0.814583	0.0457769	0.782464	0.0434472	0.734584	0.0416539	0.70136	0.0391807	0.67226	0.0395299	0.667462	0.040028	0.642028	0.0384876	0.624915	0.0364405	0.62701	0.0377379	0.586278	0.0351819	0.586896	0.035184	0.568816	0.0355286	0.468778	0.029989	0.396889	0.0247976	0.346805	0.0223061	0.306524	0.0228747	0.285163	0.0226507	0.224653	0.0196439	0.112534	0.0126255	0.0758368	0.00964592	0.0419052	0.00700051	0.0110453	0.00374879	0.00382198	0.00167406	0.000735298	0.000469952	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
-445.258	0.624753	0.0378064	3.59622e-09	1.02724e-09	0.000636635	3.95268e-05	0.059932	0.00335368	0.299176	0.0165541	0.66392	0.036523	1.02899	0.0567396	1.30695	0.072169	1.51177	0.0833643	1.66627	0.0929271	1.76708	0.0985785	1.83581	0.102325	1.87025	0.103235	1.88165	0.102204	1.91379	0.104529	1.92539	0.104659	0.969312	0.0528818	1.08038	0.0601451	1.15052	0.0631733	1.21607	0.0664412	1.27895	0.0694299	1.31945	0.0706011	1.35365	0.0722594	1.38883	0.0743291	1.42321	0.076187	1.43815	0.0768004	1.45203	0.0773191	1.47942	0.079288	1.4953	0.0818297	1.53836	0.0873098	1.52487	0.0855499	1.52837	0.0853406	1.54932	0.0864773	1.54834	0.0859418	1.53562	0.0838654	1.52373	0.0817954	1.50434	0.0795877	1.48464	0.0795015	1.49476	0.081781	1.49889	0.0823055	1.4837	0.0794379	1.48955	0.0801482	1.45156	0.0772454	1.43303	0.0761795	1.42557	0.0767145	1.42401	0.0776694	1.40604	0.0765667	1.37973	0.074444	1.33545	0.0702662	1.32915	0.0710544	1.32237	0.0715671	1.31573	0.0716687	1.30298	0.0713332	1.27959	0.0702293	1.28349	0.0720672	1.25886	0.0712791	1.22817	0.0688281	1.23575	0.0687547	1.22706	0.0678905	1.19389	0.0662608	1.16739	0.0654684	1.15954	0.065311	1.04827	0.0571539	1.02175	0.0576831	0.959322	0.0548157	0.951827	0.0551296	0.934627	0.0540713	0.897399	0.0515808	0.865153	0.0494802	0.867214	0.0520284	0.813643	0.0477133	0.77761	0.0452196	0.731035	0.0403657	0.728497	0.0417223	0.701718	0.0400798	0.692274	0.0415879	0.706475	0.0444051	0.676652	0.0421733	0.575352	0.0362392	0.483044	0.0294172	0.426472	0.0258774	0.366213	0.0247944	0.354263	0.0250007	0.281153	0.0215913	0.149961	0.0145349	0.101817	0.011503	0.0622878	0.00895537	0.0147352	0.00314351	0.00893494	0.00306513	0.00295483	0.00261618	0.00370496	0.00370311	0.000984498	0.000984005	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
-431.966	0.666361	0.0400549	8.19061e-08	5.88678e-08	0.00113122	0.000305694	0.0693256	0.00419665	0.324192	0.018017	0.702768	0.0389904	1.06933	0.0589325	1.35709	0.0758185	1.56226	0.0875206	1.70253	0.0954801	1.8031	0.101153	1.8643	0.104559	1.90564	0.106831	1.94062	0.109581	1.94889	0.108916	1.95645	0.109231	0.985764	0.0553003	1.08964	0.061408	1.14733	0.0627146	1.22303	0.066806	1.27941	0.0692683	1.33262	0.0721895	1.37141	0.0742547	1.40547	0.0756486	1.43494	0.0772739	1.45367	0.0786768	1.47055	0.0794995	1.48516	0.0794454	1.48906	0.0787014	1.50198	0.07983	1.49595	0.0792617	1.51103	0.0803385	1.52727	0.0811942	1.51827	0.0812964	1.4975	0.0793832	1.48445	0.0783335	1.47684	0.0777817	1.45032	0.0760055	1.44173	0.0761822	1.45061	0.0761558	1.40882	0.0736034	1.39015	0.0730092	1.36238	0.071916	1.35899	0.0729223	1.35292	0.0739712	1.34296	0.0741562	1.34122	0.0753439	1.33806	0.0744882	1.31892	0.0734108	1.30732	0.0718892	1.30206	0.0720964	1.29185	0.071198	1.27188	0.0699541	1.24093	0.0682635	1.24364	0.069364	1.19079	0.065301	1.1846	0.0646663	1.18259	0.065166	1.17215	0.0645556	1.15234	0.0655504	1.14274	0.0642471	1.11747	0.0630585	1.0463	0.0566	1.02283	0.0556674	0.983911	0.0522597	0.954359	0.0513393	0.929072	0.0509914	0.88913	0.0494932	0.848431	0.0471981	0.831931	0.0472732	0.802074	0.0460389	0.761856	0.0437261	0.731383	0.0411048	0.715313	0.0399829	0.724791	0.0415361	0.680792	0.0395567	0.684692	0.0383352	0.662201	0.0373204	0.583336	0.033946	0.494323	0.0290406	0.454222	0.0266235	0.417465	0.0271867	0.407988	0.0273845	0.353294	0.0251059	0.185542	0.016532	0.128462	0.0134076	0.0727107	0.0105493	0.0295141	0.00638695	0.0159832	0.00418316	0.00313607	0.00200379	0.00120887	0.000992948	0.000945844	0.000945371	0.000285306	0.000285163	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
-418.675	0.730436	0.0452541	3.01493e-06	2.86887e-06	0.00157486	0.000304706	0.0849148	0.00579012	0.370549	0.0220527	0.778275	0.0453555	1.17429	0.0683939	1.46986	0.0852559	1.67932	0.0969681	1.81937	0.105084	1.91947	0.110717	1.98671	0.114856	2.02996	0.11755	2.0607	0.119818	2.07455	0.119482	2.09229	0.120112	1.07708	0.062469	1.18842	0.0690744	1.25799	0.0726157	1.31776	0.0748022	1.37961	0.0784476	1.42523	0.0813207	1.47308	0.0844164	1.50896	0.0867426	1.54542	0.089207	1.55323	0.0897993	1.57024	0.0897462	1.58652	0.0912165	1.58315	0.0911011	1.6117	0.0933708	1.60926	0.0936537	1.61669	0.0941421	1.64329	0.0964122	1.6245	0.0955831	1.62575	0.0955267	1.61711	0.094586	1.59602	0.0927876	1.5838	0.0932327	1.56944	0.0926741	1.5781	0.0929945	1.5675	0.0930809	1.57662	0.094427	1.56246	0.0935177	1.54871	0.0936248	1.53834	0.0937055	1.52616	0.0936904	1.52797	0.0942455	1.52636	0.0939073	1.48733	0.0897358	1.45304	0.0859377	1.43413	0.0854337	1.3973	0.083301	1.34226	0.0795472	1.32643	0.0781576	1.30549	0.0770461	1.25774	0.0749464	1.22702	0.0732023	1.20682	0.0710722	1.20063	0.0701101	1.15375	0.0652061	1.13991	0.0649486	1.13058	0.0631856	1.04531	0.0568167	1.02537	0.0567594	0.979287	0.0537321	0.959876	0.051345	0.922401	0.0492678	0.892461	0.0486704	0.834984	0.0474543	0.810793	0.0475498	0.769957	0.0448695	0.743076	0.0431792	0.739181	0.0433036	0.712416	0.0427904	0.721116	0.0425454	0.687082	0.0404744	0.723628	0.0403815	0.749157	0.0441207	0.682245	0.0396484	0.598	0.0330712	0.532925	0.0293419	0.472519	0.0281646	0.447207	0.0274127	0.386668	0.0244717	0.243976	0.017625	0.165107	0.014148	0.0981694	0.011872	0.0325604	0.00607899	0.019975	0.00437334	0.00381989	0.00202323	0.00222686	0.00136556	0.00104987	0.00104934	0.000466335	0.000466102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
-405.384	0.773959	0.0499973	0.000123471	0.000123148	0.00231257	0.000906937	0.0900389	0.00577586	0.385386	0.0230212	0.795227	0.0467098	1.17818	0.0690916	1.46943	0.0867865	1.67152	0.0986416	1.81831	0.107611	1.91508	0.112893	1.9793	0.116296	2.00759	0.116147	2.01818	0.115348	2.02779	0.115233	2.03885	0.11576	1.05799	0.0585108	1.16335	0.0644134	1.24183	0.0685495	1.31077	0.0722191	1.35663	0.0739035	1.41536	0.0773238	1.45202	0.0798102	1.47171	0.080467	1.50535	0.0818003	1.50563	0.0816658	1.52792	0.0834437	1.52501	0.083888	1.54964	0.0860323	1.5812	0.0886849	1.55915	0.0866939	1.53424	0.0832722	1.54228	0.0839385	1.53705	0.0837443	1.52199	0.0827934	1.51198	0.0825199	1.50879	0.0822697	1.50904	0.0823032	1.51131	0.0820249	1.52359	0.0833014	1.52909	0.0830202	1.54303	0.0857883	1.53927	0.085621	1.53011	0.0844816	1.52306	0.0855411	1.52198	0.0854358	1.51361	0.0846721	1.50181	0.0840494	1.45833	0.0801959	1.41763	0.0774217	1.41698	0.0762666	1.39809	0.0756514	1.37209	0.0740675	1.37295	0.0750458	1.33317	0.0732108	1.29696	0.0715959	1.27582	0.0708521	1.25765	0.0703931	1.22868	0.0679309	1.20638	0.0670124	1.22096	0.0672286	1.20678	0.0682298	1.12638	0.0635731	1.10762	0.0638474	1.09388	0.0648202	1.05796	0.0620819	1.03131	0.0635106	0.990085	0.0590753	0.932326	0.0540623	0.913419	0.0517788	0.886237	0.0496601	0.856211	0.0487251	0.828889	0.0470441	0.808003	0.0469725	0.796438	0.0454934	0.727464	0.0414416	0.749675	0.0423182	0.763614	0.0428577	0.693685	0.0388299	0.647949	0.0354072	0.623139	0.0350415	0.562552	0.0341104	0.528385	0.0320018	0.464908	0.0280773	0.295742	0.0199325	0.215069	0.0156521	0.131072	0.0124922	0.0430118	0.00701657	0.0220245	0.00362554	0.00516199	0.00177879	0.0031893	0.00280614	0.000223965	0.000168433	0.00027875	0.000278611	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
-392.093	0.758807	0.0460399	0.000302107	0.000277605	0.00394905	0.00169166	0.0988955	0.00630537	0.396602	0.0225523	0.792353	0.044038	1.15667	0.0633404	1.42319	0.0771089	1.60747	0.0866509	1.73662	0.0932522	1.81112	0.0964802	1.86994	0.0991724	1.90194	0.100608	1.93752	0.102704	1.95836	0.10369	1.95274	0.103496	1.04653	0.0557438	1.14581	0.0612921	1.2104	0.0639214	1.27746	0.0676766	1.32888	0.0708433	1.3723	0.0723839	1.41492	0.0749273	1.44672	0.0765624	1.49052	0.0798731	1.50375	0.0804547	1.53965	0.0813291	1.5415	0.0818404	1.54819	0.0813903	1.56351	0.0815283	1.54669	0.079784	1.55503	0.0815468	1.58753	0.0849194	1.55994	0.0821827	1.5601	0.0821541	1.55766	0.0836845	1.55471	0.0839279	1.55406	0.0831505	1.55011	0.0823341	1.55418	0.0825696	1.54149	0.0800059	1.54246	0.0797498	1.51595	0.0779871	1.53381	0.0784632	1.53812	0.0796318	1.53282	0.0795318	1.50467	0.07871	1.47321	0.0748187	1.44607	0.0714256	1.41665	0.0696971	1.38869	0.0688761	1.35596	0.0673464	1.32642	0.0677661	1.32134	0.0682305	1.29516	0.06672	1.26745	0.0660119	1.24734	0.0650564	1.23189	0.063739	1.23259	0.0644527	1.21545	0.0636735	1.20905	0.0640397	1.19553	0.0634178	1.14953	0.0599705	1.13213	0.0597265	1.11564	0.0599352	1.07784	0.0577999	1.05243	0.0572614	1.03081	0.056789	1.00835	0.0560199	0.999649	0.056526	0.935299	0.0508635	0.889218	0.047631	0.875029	0.0474529	0.83973	0.047206	0.835136	0.0466523	0.801953	0.0484069	0.811571	0.0498745	0.826756	0.0522333	0.783955	0.0492346	0.753443	0.0436304	0.696503	0.0409064	0.66396	0.0390148	0.646765	0.0390113	0.585298	0.0362722	0.396016	0.0273777	0.333179	0.0253526	0.211803	0.0178378	0.0832407	0.0101025	0.044824	0.00626626	0.017131	0.00473549	0.0069708	0.00286656	0.00449296	0.0024505	0.00123512	0.0012345	0.000718939	0.000718579	0	0	0	0	0	0	0	0	0	0	0	0	
-378.801	0.790099	0.047641	0.000325182	0.000225507	0.00377103	0.00111809	0.110312	0.00700208	0.42131	0.0237872	0.817288	0.0445849	1.18477	0.0644158	1.45417	0.0784891	1.6323	0.087016	1.75445	0.0936307	1.84196	0.0983929	1.88874	0.100484	1.91764	0.102427	1.92921	0.103165	1.94354	0.104049	1.94648	0.10545	1.07185	0.0591109	1.16813	0.0648068	1.24166	0.0682066	1.30536	0.0717382	1.35439	0.0731137	1.3932	0.0746993	1.43712	0.0771204	1.47497	0.0791076	1.50014	0.080428	1.50193	0.0792041	1.51272	0.0794819	1.53315	0.0802848	1.53332	0.0799047	1.55366	0.081305	1.5311	0.079681	1.51968	0.0793531	1.53568	0.0803862	1.53035	0.0793299	1.5363	0.0796282	1.52346	0.0795189	1.52777	0.0798523	1.50907	0.0779704	1.51553	0.0793895	1.53251	0.0800206	1.50306	0.0780966	1.49358	0.0786552	1.48108	0.0778745	1.49389	0.0798052	1.47862	0.0816581	1.47929	0.0821037	1.4871	0.0819827	1.48846	0.0809122	1.42311	0.0749483	1.39414	0.0740058	1.376	0.0728747	1.33987	0.070842	1.30014	0.069648	1.30189	0.0705027	1.28212	0.0705587	1.24264	0.0678265	1.23453	0.0675057	1.21078	0.0668036	1.19778	0.0670549	1.16508	0.0662836	1.16473	0.06622	1.14152	0.0649259	1.10355	0.0625882	1.0701	0.0601834	1.04159	0.0574385	1.01965	0.0562338	0.982336	0.054816	0.985926	0.0562741	0.942342	0.0527994	0.954502	0.0553652	0.927573	0.0524853	0.908817	0.0530335	0.889378	0.0510834	0.842046	0.0472714	0.822863	0.0445403	0.790464	0.0427881	0.766358	0.0406438	0.745714	0.0387702	0.675956	0.0336866	0.684458	0.0327068	0.697474	0.0329803	0.672309	0.0337135	0.651811	0.0331548	0.58088	0.0324876	0.433622	0.0256733	0.35906	0.0229578	0.244295	0.0176174	0.107963	0.0105649	0.0613804	0.00724175	0.0249072	0.0053278	0.0134669	0.00489028	0.00520033	0.0025052	0.00129278	0.00100344	0.000116249	0.00011619	0	0	0	0	0	0	0	0	0	0	0	0	
-365.51	0.954067	0.0622204	0.000320673	0.000272032	0.00578076	0.00163218	0.139914	0.00971485	0.507771	0.0312958	0.962869	0.0580904	1.36365	0.081305	1.67005	0.0996458	1.88493	0.11303	2.02395	0.121606	2.11064	0.12672	2.18395	0.131556	2.21568	0.132775	2.2189	0.132176	2.23437	0.133604	2.23815	0.133654	1.243	0.0743762	1.359	0.0818112	1.40127	0.0816234	1.4616	0.0838518	1.51856	0.0870039	1.57164	0.0899256	1.60249	0.0906505	1.62471	0.0902476	1.66125	0.0921526	1.6479	0.0905207	1.65078	0.0900629	1.65566	0.0904807	1.63925	0.0897324	1.66451	0.0937863	1.62316	0.08808	1.61854	0.0873927	1.61289	0.0863711	1.59526	0.0847642	1.57366	0.0830007	1.55838	0.0808701	1.56372	0.0807281	1.56197	0.0809972	1.54054	0.08043	1.56241	0.0841257	1.52082	0.0798422	1.52816	0.0807309	1.51292	0.0807449	1.50836	0.0804129	1.50933	0.0839812	1.50413	0.0840685	1.49551	0.0844263	1.47869	0.0808752	1.42459	0.0757765	1.39891	0.0741499	1.37679	0.0734803	1.34084	0.0724089	1.31822	0.0702439	1.30952	0.0697355	1.28083	0.0689978	1.2532	0.0682254	1.23072	0.0683169	1.21976	0.0684051	1.20048	0.0668592	1.1862	0.0660836	1.18152	0.0661925	1.19908	0.0678653	1.14978	0.0644222	1.14974	0.0621706	1.11905	0.058998	1.07388	0.0554544	1.0365	0.0536363	1.02498	0.0546907	0.990059	0.0522032	0.972554	0.0500887	0.932639	0.0483448	0.879533	0.0426262	0.848261	0.0406359	0.820398	0.0405887	0.81243	0.0403444	0.768497	0.0400379	0.756427	0.0385199	0.750488	0.0392114	0.735897	0.0375351	0.688448	0.0329792	0.681939	0.0348057	0.687665	0.0345891	0.698289	0.0370891	0.631528	0.0340046	0.463723	0.0280384	0.423831	0.0256967	0.283924	0.0197296	0.144829	0.0126441	0.0791556	0.00832144	0.0341021	0.00564177	0.0137507	0.0039477	0.00943503	0.00383707	0.000607795	0.000432716	0.000339869	0.000339699	0	0	0	0	0	0	0	0	0	0	0	0	
-352.219	0.903023	0.0536382	0.000579154	0.000568178	0.00643756	0.00197152	0.144635	0.00990912	0.499562	0.0287127	0.930552	0.0510592	1.31144	0.0714949	1.58827	0.0862804	1.77822	0.0964663	1.89586	0.101857	1.97471	0.105506	2.02064	0.107499	2.05596	0.108244	2.08371	0.109503	2.09584	0.110974	2.0771	0.108455	1.18042	0.0613943	1.29564	0.0698221	1.34235	0.0689986	1.39732	0.0707642	1.4498	0.0734705	1.49041	0.075561	1.5224	0.075828	1.56365	0.0780235	1.59196	0.0796581	1.59341	0.0800291	1.61574	0.0818904	1.61932	0.0821877	1.60807	0.0806967	1.63387	0.0832027	1.60536	0.0805298	1.60307	0.0802527	1.62134	0.0818857	1.61155	0.0810091	1.60149	0.0801249	1.58206	0.0795633	1.58299	0.0807959	1.57156	0.0804424	1.56719	0.080527	1.5852	0.0821261	1.58188	0.0836223	1.58223	0.0841816	1.54559	0.0820663	1.53562	0.0813239	1.52435	0.0796481	1.52918	0.0801602	1.50948	0.0781539	1.50187	0.077239	1.45578	0.0740951	1.43525	0.0730327	1.40398	0.0715497	1.38167	0.0702576	1.3592	0.0689511	1.35781	0.0709509	1.33965	0.0707365	1.30367	0.0682473	1.29531	0.0664287	1.27904	0.0649352	1.26306	0.0651957	1.23052	0.0634315	1.2178	0.0615319	1.21024	0.0614972	1.14912	0.055618	1.12294	0.0532898	1.08569	0.0514107	1.05124	0.0480478	1.02537	0.046406	1.00118	0.04591	0.963938	0.0438723	0.940173	0.0427287	0.915944	0.0413385	0.88739	0.0398846	0.861789	0.0385001	0.827116	0.0370935	0.841297	0.0391701	0.81875	0.0380307	0.824771	0.0396453	0.786339	0.035918	0.768191	0.0354619	0.727833	0.0335104	0.695966	0.0326761	0.68783	0.0335631	0.693463	0.0340853	0.672737	0.0332269	0.529564	0.0276309	0.470474	0.0269468	0.370845	0.0238499	0.206442	0.0160619	0.11974	0.010612	0.043152	0.00557143	0.0207496	0.00328091	0.015606	0.00465849	0.00214013	0.00111169	0.00107027	0.00080941	0	0	0	0	0	0	0	0	0	0	0	0	
