"#Z","energy (eV)","fraction","name"
67,1360.3000,0.00100,"M4O2"
68,1419.8000,0.00100,"M4O2"
69,1481.2000,0.00100,"M4O2"
70,1544.6000,0.00100,"M4O2"
71,1610.2000,0.00100,"M4O2"
72,1678.2000,0.00100,"M4O2"
73,1748.7000,0.00010,"M4O2"
74,1821.6000,0.00010,"M4O2"
75,1896.1000,0.00100,"M4O2"
76,1972.1000,0.00100,"M4O2"
77,2049.9000,0.00100,"M4O2"
78,2129.8000,0.00100,"M4O2"
79,2212.3000,0.00100,"M4O2"
80,2297.6000,0.00100,"M4O2"
81,2386.1000,0.00100,"M4O2"
82,2477.6000,0.01000,"M4O2"
83,2570.6000,0.01000,"M4O2"
84,2664.9000,0.00100,"M4O2"
85,2760.5000,0.00100,"M4O2"
86,2857.3000,0.00100,"M4O2"
87,2955.3000,0.00100,"M4O2"
88,3054.4000,0.00100,"M4O2"
89,3154.6000,0.00100,"M4O2"
90,3255.8000,0.01000,"M4O2"
91,3359.0000,0.01000,"M4O2"
92,3467.0000,0.01000,"M4O2"
93,3575.9000,0.00100,"M4O2"
94,3684.7000,0.00100,"M4O2"
95,3793.6000,0.00100,"M4O2"
48,402.5300,0.00010,"M5O3"
49,441.9900,0.00010,"M5O3"
50,482.4100,0.00010,"M5O3"
51,524.6900,0.00010,"M5O3"
52,569.2400,0.00010,"M5O3"
53,616.3300,0.00010,"M5O3"
54,665.2400,0.00010,"M5O3"
55,715.1800,0.00010,"M5O3"
56,765.3100,0.00010,"M5O3"
57,814.9600,0.00010,"M5O3"
58,864.2000,0.00010,"M5O3"
59,913.2100,0.00010,"M5O3"
60,962.2200,0.00010,"M5O3"
61,1011.5000,0.00010,"M5O3"
62,1061.1000,0.00010,"M5O3"
63,1111.5000,0.00010,"M5O3"
64,1162.6000,0.00010,"M5O3"
65,1214.9000,0.00010,"M5O3"
66,1268.5000,0.00010,"M5O3"
67,1323.6000,0.00010,"M5O3"
68,1380.5000,0.00010,"M5O3"
69,1439.3000,0.00010,"M5O3"
70,1500.2000,0.00010,"M5O3"
71,1563.6000,0.00010,"M5O3"
72,1629.6000,0.00010,"M5O3"
73,1698.4000,0.00010,"M5O3"
74,1769.9000,0.00010,"M5O3"
75,1843.1000,0.00010,"M5O3"
76,1917.6000,0.00010,"M5O3"
77,1993.5000,0.00010,"M5O3"
78,2070.8000,0.00010,"M5O3"
79,2149.8000,0.00010,"M5O3"
80,2231.3000,0.00010,"M5O3"
81,2314.7000,0.00010,"M5O3"
82,2399.0000,0.00010,"M5O3"
57,833.2100,1.00000,"Ma1"
58,881.9000,1.00000,"Ma1"
59,929.1800,1.00000,"Ma1"
60,978.1100,1.00000,"Ma1"
61,1032.5000,1.00000,"Ma1"
62,1084.8000,1.00000,"Ma1"
63,1137.1000,1.00000,"Ma1"
64,1190.4000,1.00000,"Ma1"
65,1244.7000,1.00000,"Ma1"
66,1299.2000,1.00000,"Ma1"
67,1353.3000,1.00000,"Ma1"
68,1408.8000,1.00000,"Ma1"
69,1465.5000,1.00000,"Ma1"
70,1523.4000,1.00000,"Ma1"
71,1581.4000,1.00000,"Ma1"
72,1644.5000,1.00000,"Ma1"
73,1709.7000,1.00000,"Ma1"
74,1775.5000,1.00000,"Ma1"
75,1842.6000,1.00000,"Ma1"
76,1910.3000,1.00000,"Ma1"
77,1979.9000,1.00000,"Ma1"
78,2050.3000,1.00000,"Ma1"
79,2121.8000,1.00000,"Ma1"
80,2195.3000,1.00000,"Ma1"
81,2270.7000,1.00000,"Ma1"
82,2345.5000,1.00000,"Ma1"
83,2422.5000,1.00000,"Ma1"
84,2501.1000,1.00000,"Ma1"
85,2580.8000,1.00000,"Ma1"
86,2661.7000,1.00000,"Ma1"
87,2743.7000,1.00000,"Ma1"
88,2826.8000,1.00000,"Ma1"
89,2910.9000,1.00000,"Ma1"
90,2996.1000,1.00000,"Ma1"
91,3082.6000,1.00000,"Ma1"
92,3170.9000,1.00000,"Ma1"
93,3259.5000,1.00000,"Ma1"
94,3348.2000,1.00000,"Ma1"
95,3436.8000,1.00000,"Ma1"
57,833.2100,1.00000,"Ma2"
58,881.9000,1.00000,"Ma2"
59,929.1800,1.00000,"Ma2"
60,978.1100,1.00000,"Ma2"
61,1032.5000,1.00000,"Ma2"
62,1084.8000,1.00000,"Ma2"
63,1136.2000,1.00000,"Ma2"
64,1190.4000,1.00000,"Ma2"
65,1247.7000,1.00000,"Ma2"
66,1299.2000,1.00000,"Ma2"
67,1353.3000,1.00000,"Ma2"
68,1408.8000,1.00000,"Ma2"
69,1465.5000,1.00000,"Ma2"
70,1520.4000,1.00000,"Ma2"
71,1581.4000,1.00000,"Ma2"
72,1644.3000,1.00000,"Ma2"
73,1708.0000,1.00000,"Ma2"
74,1773.2000,1.00000,"Ma2"
75,1839.3000,1.00000,"Ma2"
76,1906.7000,1.00000,"Ma2"
77,1975.8000,1.00000,"Ma2"
78,2046.6000,1.00000,"Ma2"
79,2117.9000,1.00000,"Ma2"
80,2191.5000,1.00000,"Ma2"
81,2265.7000,1.00000,"Ma2"
82,2339.7000,1.00000,"Ma2"
83,2416.8000,1.00000,"Ma2"
84,2495.6000,1.00000,"Ma2"
85,2575.1000,1.00000,"Ma2"
86,2655.4000,1.00000,"Ma2"
87,2736.6000,1.00000,"Ma2"
88,2818.9000,1.00000,"Ma2"
89,2902.2000,1.00000,"Ma2"
90,2986.8000,1.00000,"Ma2"
91,3072.6000,1.00000,"Ma2"
92,3159.6000,1.00000,"Ma2"
93,3246.7000,1.00000,"Ma2"
94,3333.8000,1.00000,"Ma2"
95,3420.9000,1.00000,"Ma2"
57,855.0400,0.90000,"Mb"
58,901.6800,0.91000,"Mb"
59,949.3200,0.85000,"Mb"
60,996.6300,0.99000,"Mb"
61,1047.4000,0.89000,"Mb"
62,1100.1000,0.88000,"Mb"
63,1153.3000,0.87000,"Mb"
64,1209.1000,0.88000,"Mb"
65,1266.1000,0.78000,"Mb"
66,1325.0000,0.76000,"Mb"
67,1382.9000,0.59443,"Mb"
68,1443.0000,0.59443,"Mb"
69,1503.0000,0.59443,"Mb"
70,1567.6000,0.59443,"Mb"
71,1631.1000,0.59443,"Mb"
72,1697.7000,0.59443,"Mb"
73,1765.4000,0.59443,"Mb"
74,1834.9000,0.59443,"Mb"
75,1906.2000,0.59443,"Mb"
76,1978.3000,0.59443,"Mb"
77,2053.3000,0.59443,"Mb"
78,2127.3000,0.59443,"Mb"
79,2204.5000,0.59443,"Mb"
80,2282.5000,0.64124,"Mb"
81,2362.0000,0.64124,"Mb"
82,2442.5000,0.64124,"Mb"
83,2525.6000,0.64124,"Mb"
84,2610.5000,0.64124,"Mb"
85,2696.7000,0.64124,"Mb"
86,2784.2000,0.64124,"Mb"
87,2873.0000,0.64124,"Mb"
88,2962.9000,0.64124,"Mb"
89,3053.9000,0.64124,"Mb"
90,3145.9000,0.64124,"Mb"
91,3239.6000,0.64124,"Mb"
92,3336.4000,0.60860,"Mb"
93,3432.5000,0.60860,"Mb"
94,3531.2000,0.60860,"Mb"
95,3631.5000,0.60860,"Mb"
90,4735.7000,0.00010,"M2O4"
91,4906.2000,0.00010,"M2O4"
92,5074.9000,0.00010,"M2O4"
93,5243.1000,0.00010,"M2O4"
94,5411.4000,0.00010,"M2O4"
95,5579.6000,0.00010,"M2O4"
41,355.2400,0.20000,"Mg"
42,390.7400,0.20000,"Mg"
43,426.0200,0.20000,"Mg"
44,460.8900,0.20000,"Mg"
45,495.7200,0.20000,"Mg"
46,532.1000,0.20000,"Mg"
47,568.1900,0.20000,"Mg"
48,605.6700,0.20000,"Mg"
49,647.8500,0.20000,"Mg"
50,691.0800,0.20000,"Mg"
51,732.7400,0.20000,"Mg"
52,778.2800,0.20000,"Mg"
53,824.6200,0.20000,"Mg"
54,871.5500,0.20000,"Mg"
55,920.3800,0.20000,"Mg"
56,972.3900,0.20000,"Mg"
57,1026.3000,0.40000,"Mg"
58,1075.3000,0.50000,"Mg"
59,1127.3000,0.60000,"Mg"
60,1180.2000,0.62500,"Mg"
61,1235.6000,0.40000,"Mg"
62,1291.5000,0.26000,"Mg"
63,1346.0000,0.26000,"Mg"
64,1401.9000,0.26100,"Mg"
65,1461.0000,0.26150,"Mg"
66,1522.3000,0.08505,"Mg"
67,1576.4000,0.08505,"Mg"
68,1643.0000,0.08505,"Mg"
69,1704.5000,0.08505,"Mg"
70,1765.1000,0.08505,"Mg"
71,1831.9000,0.08505,"Mg"
72,1894.6000,0.08505,"Mg"
73,1964.2000,0.08505,"Mg"
74,2035.1000,0.08505,"Mg"
75,2106.7000,0.08505,"Mg"
76,2182.0000,0.08505,"Mg"
77,2254.2000,0.08505,"Mg"
78,2330.9000,0.08505,"Mg"
79,2409.7000,0.08505,"Mg"
80,2487.6000,0.08505,"Mg"
81,2570.6000,0.21845,"Mg"
82,2652.5000,0.21845,"Mg"
83,2735.7000,0.21845,"Mg"
84,2821.1000,0.21845,"Mg"
85,2908.5000,0.21845,"Mg"
86,2997.7000,0.21845,"Mg"
87,3088.7000,0.21845,"Mg"
88,3181.2000,0.33505,"Mg"
89,3275.0000,0.33505,"Mg"
90,3369.9000,0.33505,"Mg"
91,3466.0000,0.33505,"Mg"
92,3563.7000,0.33505,"Mg"
93,3662.6000,0.33505,"Mg"
94,3765.0000,0.33505,"Mg"
95,3867.9000,0.33505,"Mg"
39,132.4600,0.10000,"Mz1"
40,151.7300,0.10000,"Mz1"
41,171.8900,0.10000,"Mz1"
42,192.6700,0.10000,"Mz1"
43,214.4200,0.10000,"Mz1"
44,236.9700,0.10000,"Mz1"
45,260.5200,0.10000,"Mz1"
46,285.9300,0.10000,"Mz1"
47,311.5900,0.10000,"Mz1"
48,338.1900,0.10000,"Mz1"
49,367.4000,0.10000,"Mz1"
50,397.7600,0.10000,"Mz1"
51,428.8500,0.10000,"Mz1"
52,464.3500,0.10000,"Mz1"
53,498.2300,0.10000,"Mz1"
54,530.5300,0.10000,"Mz1"
55,563.4900,0.10000,"Mz1"
56,599.2300,0.06000,"Mz1"
57,638.0900,0.06000,"Mz1"
58,674.5400,0.07000,"Mz1"
59,711.5400,0.06800,"Mz1"
60,750.0700,0.06900,"Mz1"
61,789.8100,0.06800,"Mz1"
62,830.5100,0.06000,"Mz1"
63,871.9000,0.06000,"Mz1"
64,913.7500,0.06000,"Mz1"
65,955.5300,0.06000,"Mz1"
66,997.7500,0.06000,"Mz1"
67,1045.1000,0.06000,"Mz1"
68,1090.3000,0.06000,"Mz1"
69,1135.9000,0.06000,"Mz1"
70,1183.1000,0.06000,"Mz1"
71,1231.5000,0.06000,"Mz1"
72,1280.0000,0.06000,"Mz1"
73,1330.8000,0.01344,"Mz1"
74,1383.4000,0.01344,"Mz1"
75,1436.8000,0.01344,"Mz1"
76,1491.9000,0.01344,"Mz1"
77,1545.7000,0.01344,"Mz1"
78,1602.2000,0.01344,"Mz1"
79,1660.6000,0.01344,"Mz1"
80,1718.6000,0.01344,"Mz1"
81,1777.8000,0.00580,"Mz1"
82,1839.5000,0.00580,"Mz1"
83,1901.3000,0.00580,"Mz1"
84,1963.8000,0.00354,"Mz1"
85,2027.5000,0.00354,"Mz1"
86,2092.3000,0.00580,"Mz1"
87,2158.3000,0.00580,"Mz1"
88,2225.6000,0.03512,"Mz1"
89,2294.0000,0.03512,"Mz1"
90,2363.8000,0.03512,"Mz1"
91,2434.8000,0.03512,"Mz1"
92,2506.7000,0.03512,"Mz1"
93,2578.6000,0.03512,"Mz1"
94,2651.4000,0.03512,"Mz1"
95,2724.4000,0.03512,"Mz1"
39,132.4600,0.01000,"Mz2"
40,151.7300,0.01000,"Mz2"
41,171.8900,0.01000,"Mz2"
42,192.6700,0.01000,"Mz2"
43,214.4300,0.01000,"Mz2"
44,236.9700,0.01000,"Mz2"
45,260.5200,0.01000,"Mz2"
46,285.9300,0.01000,"Mz2"
47,311.5900,0.01000,"Mz2"
48,338.1900,0.01000,"Mz2"
49,367.4100,0.01000,"Mz2"
50,397.7600,0.01000,"Mz2"
51,428.8500,0.01000,"Mz2"
52,464.3500,0.01000,"Mz2"
53,500.8800,0.01000,"Mz2"
54,537.3600,0.01000,"Mz2"
55,573.8600,0.01000,"Mz2"
56,610.4700,0.01000,"Mz2"
57,647.2800,0.01000,"Mz2"
58,684.3700,0.01000,"Mz2"
59,721.8300,0.01000,"Mz2"
60,759.7400,0.01000,"Mz2"
61,798.1800,0.01000,"Mz2"
62,837.2500,0.01000,"Mz2"
63,877.0500,0.01000,"Mz2"
64,917.6400,0.01000,"Mz2"
65,959.1200,0.01000,"Mz2"
66,1001.6000,0.01000,"Mz2"
67,1045.0000,0.01000,"Mz2"
68,1089.7000,0.01000,"Mz2"
69,1135.5000,0.01000,"Mz2"
70,1182.7000,0.01000,"Mz2"
71,1231.1000,0.01000,"Mz2"
72,1280.0000,0.01000,"Mz2"
73,1328.8000,0.04511,"Mz2"
74,1378.6000,0.04511,"Mz2"
75,1431.0000,0.04511,"Mz2"
76,1483.2000,0.04511,"Mz2"
77,1537.3000,0.04511,"Mz2"
78,1591.5000,0.04511,"Mz2"
79,1648.0000,0.04511,"Mz2"
80,1705.1000,0.04511,"Mz2"
81,1763.1000,0.04511,"Mz2"
82,1822.7000,0.03495,"Mz2"
83,1882.8000,0.03495,"Mz2"
84,1943.4000,0.03495,"Mz2"
85,2004.8000,0.03495,"Mz2"
86,2066.8000,0.03495,"Mz2"
87,2129.6000,0.03495,"Mz2"
88,2193.0000,0.03495,"Mz2"
89,2257.0000,0.03495,"Mz2"
90,2321.7000,0.02626,"Mz2"
91,2387.5000,0.02626,"Mz2"
92,2455.1000,0.02626,"Mz2"
93,2523.0000,0.02626,"Mz2"
94,2590.9000,0.02626,"Mz2"
95,2658.8000,0.02626,"Mz2"
68,170.5400,0.01000,"N4-N6"
69,181.4800,0.01000,"N4-N6"
70,190.4500,0.01000,"N4-N6"
71,196.7900,0.01000,"N4-N6"
72,204.2500,0.01000,"N4-N6"
73,213.0200,0.01000,"N4-N6"
74,222.1900,0.01000,"N4-N6"
75,230.9500,0.01000,"N4-N6"
76,238.8800,0.01000,"N4-N6"
77,246.9700,0.01000,"N4-N6"
78,257.7500,0.01000,"N4-N6"
79,264.9100,0.01000,"N4-N6"
80,274.2900,0.01000,"N4-N6"
81,283.9100,0.01000,"N4-N6"
82,293.1000,0.01000,"N4-N6"
83,302.2500,0.01000,"N4-N6"
84,311.4700,0.01000,"N4-N6"
85,320.7700,0.01000,"N4-N6"
86,330.1900,0.01000,"N4-N6"
87,339.7300,0.01000,"N4-N6"
88,349.4200,0.01000,"N4-N6"
89,359.2800,0.01000,"N4-N6"
90,369.3200,0.01000,"N4-N6"
91,379.5500,0.01000,"N4-N6"
92,389.8700,0.01000,"N4-N6"
93,400.2200,0.01000,"N4-N6"
94,410.5700,0.01000,"N4-N6"
95,420.9100,0.01000,"N4-N6"
68,162.4900,0.01000,"N5-N6"
69,170.2000,0.01000,"N5-N6"
70,178.9000,0.01000,"N5-N6"
71,187.2000,0.01000,"N5-N6"
72,195.2000,0.01000,"N5-N6"
73,202.9100,0.01000,"N5-N6"
74,210.5700,0.01000,"N5-N6"
75,218.5600,0.01000,"N5-N6"
76,226.6500,0.01000,"N5-N6"
77,234.8100,0.01000,"N5-N6"
78,243.5800,0.01000,"N5-N6"
79,250.9700,0.01000,"N5-N6"
80,258.8300,0.01000,"N5-N6"
81,266.6200,0.01000,"N5-N6"
82,275.5100,0.01000,"N5-N6"
83,284.5000,0.01000,"N5-N6"
84,293.2400,0.01000,"N5-N6"
85,301.7400,0.01000,"N5-N6"
86,310.0200,0.01000,"N5-N6"
87,318.1000,0.01000,"N5-N6"
88,326.0100,0.01000,"N5-N6"
89,333.7500,0.01000,"N5-N6"
90,341.3500,0.01000,"N5-N6"
91,348.8400,0.01000,"N5-N6"
92,356.2600,0.01000,"N5-N6"
93,363.6800,0.01000,"N5-N6"
94,371.0900,0.01000,"N5-N6"
95,378.5100,0.01000,"N5-N6"
10,855.0400,0.00010,"SKa"
11,1051.0000,0.00010,"SKa"
12,1262.0000,0.00010,"SKa"
13,1497.9000,0.00010,"SKa"
14,1750.8000,0.00010,"SKa"
15,2024.9000,0.00010,"SKa"
16,2321.2000,0.00010,"SKa"
17,2639.0000,0.00010,"SKa"
18,2977.2000,0.00010,"SKa"
19,3335.1000,0.00010,"SKa"
20,3713.1000,0.00010,"SKa"
21,4113.5000,0.00010,"SKa"
22,4533.3000,0.00010,"SKa"
23,4981.8000,0.00010,"SKa"
24,5459.3000,0.00010,"SKa"
25,5963.9000,0.00010,"SKa"
26,6493.4000,0.00010,"SKa"
27,7045.6000,0.00010,"SKa"
28,7618.0000,0.00010,"SKa"
29,8208.5000,0.00010,"SKa"
30,8814.7000,0.00010,"SKa"
31,9434.5000,0.00010,"SKa"
32,10066.0000,0.00010,"SKa"
33,10706.0000,0.00010,"SKa"
34,11353.0000,0.00010,"SKa"
35,12004.0000,0.00010,"SKa"
36,12658.0000,0.00010,"SKa"
11,1050.2000,0.12000,"SKa3"
12,1262.0000,0.08000,"SKa3"
13,1496.1000,0.06000,"SKa3"
14,1751.9000,0.05000,"SKa3"
15,2026.9000,0.03000,"SKa3"
16,2321.4000,0.03000,"SKa3"
17,2635.7000,0.03000,"SKa3"
18,2974.1000,0.01000,"SKa3"
19,3332.3000,0.01000,"SKa3"
20,3711.8000,0.01000,"SKa3"
21,4111.9000,0.01000,"SKa3"
22,4534.4000,0.01000,"SKa3"
23,4976.9000,0.01000,"SKa3"
24,5440.1000,0.01000,"SKa3"
25,5924.9000,0.01000,"SKa3"
26,6431.2000,0.01000,"SKa3"
27,6958.6000,0.01000,"SKa3"
28,7507.9000,0.01000,"SKa3"
29,8078.5000,0.01000,"SKa3"
30,8670.0000,0.01000,"SKa3"
31,9284.9000,0.01000,"SKa3"
32,9920.6000,0.01000,"SKa3"
33,10578.0000,0.01000,"SKa3"
34,11259.0000,0.01000,"SKa3"
35,11963.0000,0.01000,"SKa3"
36,12694.0000,0.01000,"SKa3"
37,13445.0000,0.01000,"SKa3"
38,14211.0000,0.01000,"SKa3"
14,1752.8000,0.01000,"SKa3'"
15,2028.2000,0.01000,"SKa3'"
16,2322.2000,0.01000,"SKa3'"
17,2637.2000,0.01000,"SKa3'"
18,2975.2000,0.01000,"SKa3'"
19,3334.6000,0.01000,"SKa3'"
20,3714.5000,0.01000,"SKa3'"
21,4115.3000,0.01000,"SKa3'"
22,4537.4000,0.01000,"SKa3'"
23,4980.5000,0.01000,"SKa3'"
24,5444.8000,0.01000,"SKa3'"
25,5930.2000,0.01000,"SKa3'"
26,6436.9000,0.01000,"SKa3'"
27,6965.2000,0.01000,"SKa3'"
28,7515.2000,0.01000,"SKa3'"
29,8082.7000,0.01000,"SKa3'"
30,8674.8000,0.01000,"SKa3'"
31,9289.7000,0.01000,"SKa3'"
32,9926.0000,0.01000,"SKa3'"
33,10583.0000,0.01000,"SKa3'"
34,11264.0000,0.01000,"SKa3'"
35,11965.0000,0.01000,"SKa3'"
36,12690.0000,0.01000,"SKa3'"
37,13437.0000,0.01000,"SKa3'"
38,14210.0000,0.01000,"SKa3'"
39,15007.0000,0.01000,"SKa3'"
40,15830.0000,0.01000,"SKa3'"
41,16684.0000,0.01000,"SKa3'"
42,17564.0000,0.01000,"SKa3'"
